total_calls,total_whatsapp_messages,total_emails,email_opened,whatsapp_replied,form_completion_percentage,response_time_hours,days_since_last_interaction,days_in_inquiry_stage,days_in_engagement_stage,days_in_application_stage,days_in_verification_stage,counselor_id,converted,days_to_convert,lead_month,lead_quarter,lead_year,lead_dayofweek,source_facebook,source_google_ads,source_referral,source_walk_in,source_website,course_interest_B.Com,course_interest_B.Tech CS,course_interest_BBA,course_interest_M.Tech,course_interest_MBA,city_Bangalore,city_Chennai,city_Delhi,city_Hyderabad,city_Mumbai,city_Pune,current_stage_admission,current_stage_application,current_stage_engagement,current_stage_enrollment,current_stage_inquiry,current_stage_payment,current_stage_verification,total_touchpoints,engagement_ratio,total_pipeline_days,is_fast_responder,is_dormant,form_tier
1,1,2,1,0,29,3.1,24,2,7,0,7,9,0,0.0,5,2,2023,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,4,0.2,16,1,0,0
1,2,2,0,1,69,36.4,0,16,7,0,1,7,0,0.0,3,1,2025,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,5,0.16666666666666666,24,0,0,2
8,7,4,0,1,37,60.2,12,1,0,4,1,5,1,11.0,6,2,2023,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,19,0.05,6,0,0,1
3,0,2,0,0,40,54.6,22,9,0,8,5,9,0,0.0,5,2,2024,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,5,0.0,22,0,0,1
2,0,3,1,0,10,36.4,16,11,2,8,3,2,1,38.0,2,1,2024,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,5,0.16666666666666666,24,0,0,0
3,5,0,0,1,43,19.1,22,19,2,3,3,6,0,0.0,6,2,2024,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,8,0.1111111111111111,27,1,0,1
5,10,4,0,1,60,36.4,17,3,10,6,5,3,1,19.0,3,1,2024,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,19,0.05,24,0,0,1
6,1,2,1,1,49,37.4,10,6,9,1,7,3,1,81.0,5,2,2025,6,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,9,0.2,23,0,0,1
2,13,3,0,1,53,20.2,3,5,1,8,1,4,0,0.0,8,3,2025,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,18,0.05263157894736842,15,1,0,1
1,1,0,0,1,41,36.4,18,7,8,6,5,7,1,79.0,12,4,2024,4,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,2,0.3333333333333333,26,0,0,1
5,2,0,0,0,35,68.3,19,2,5,2,0,10,0,0.0,11,4,2023,2,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,7,0.0,9,0,0,1
3,4,3,0,1,16,36.4,24,2,4,2,3,10,0,0.0,6,2,2023,6,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,10,0.09090909090909091,11,0,0,0
7,11,4,1,0,64,0.7,12,17,1,2,3,4,0,0.0,9,3,2025,3,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,22,0.043478260869565216,23,1,0,1
2,2,2,1,1,22,36.4,25,0,3,7,4,8,0,0.0,1,1,2024,2,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,6,0.2857142857142857,14,0,0,0
0,3,3,1,0,13,24.4,4,17,12,4,4,8,0,0.0,7,3,2024,6,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,6,0.14285714285714285,37,0,0,0
0,5,0,0,0,3,42.7,28,11,15,0,7,4,0,0.0,8,3,2024,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,5,0.0,33,0,0,0
2,5,0,0,0,46,65.2,22,0,14,0,1,8,0,0.0,9,3,2025,3,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,7,0.0,15,0,0,1
1,1,1,1,0,4,70.2,11,2,5,10,2,5,0,0.0,7,3,2025,4,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,3,0.25,19,0,0,0
0,8,2,0,1,57,36.4,23,17,6,8,2,7,0,0.0,3,1,2025,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,10,0.09090909090909091,33,0,0,1
4,10,2,0,0,23,2.2,19,14,3,7,7,9,0,0.0,2,1,2024,3,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,16,0.0,31,1,0,0
2,7,2,0,0,0,36.4,8,7,11,6,3,4,0,0.0,12,4,2023,3,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,11,0.0,27,0,0,0
1,4,0,0,0,13,0.7,16,3,10,4,5,10,1,65.0,7,3,2024,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,5,0.0,22,1,0,0
6,1,1,1,1,31,1.7,28,11,4,2,0,7,1,28.0,12,4,2023,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,8,0.2222222222222222,17,1,0,0
0,0,2,0,0,0,49.2,25,15,1,3,4,1,0,0.0,4,2,2023,3,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,2,0.0,23,0,0,0
1,3,1,0,0,50,12.8,28,9,4,0,6,8,0,0.0,6,2,2024,6,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,5,0.0,19,1,0,1
2,2,1,0,1,20,18.8,23,12,2,5,3,10,1,25.0,8,3,2025,4,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,5,0.16666666666666666,22,1,0,0
3,4,1,1,0,0,3.6,22,5,4,2,7,6,0,0.0,8,3,2023,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,8,0.1111111111111111,18,1,0,0
4,8,2,1,0,48,36.4,28,19,5,3,2,3,0,0.0,11,4,2025,2,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,14,0.06666666666666667,29,0,0,1
0,4,0,0,0,0,2.6,0,10,11,0,1,10,0,0.0,9,3,2024,5,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,4,0.0,22,1,0,0
3,1,2,1,1,0,36.4,13,11,4,2,7,4,1,74.0,9,3,2024,4,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,6,0.2857142857142857,24,0,0,0
4,4,0,0,0,64,62.9,15,1,13,5,2,1,0,0.0,12,4,2024,5,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,8,0.0,21,0,0,1
3,9,2,0,1,70,53.5,18,1,10,8,2,5,1,48.0,3,1,2023,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,14,0.06666666666666667,21,0,0,2
3,7,2,1,1,36,57.1,17,7,11,1,7,7,1,7.0,7,3,2025,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,12,0.15384615384615385,26,0,0,1
0,1,3,1,0,35,1.8,16,13,12,2,6,3,1,21.0,11,4,2024,6,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,4,0.2,33,1,0,1
4,5,2,1,1,50,36.4,26,3,1,3,2,2,1,56.0,2,1,2023,6,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,11,0.16666666666666666,9,0,0,1
0,11,2,1,1,20,36.4,24,6,4,0,1,7,0,0.0,6,2,2023,6,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,13,0.14285714285714285,11,0,0,0
6,5,3,0,0,41,36.4,10,18,15,1,2,9,0,0.0,2,1,2023,5,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,14,0.0,36,0,0,1
4,13,0,0,0,41,5.3,4,5,9,4,7,6,0,0.0,2,1,2025,3,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,17,0.0,25,1,0,1
2,0,2,0,0,8,66.8,30,3,15,2,3,2,0,0.0,10,4,2024,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,4,0.0,23,0,1,0
4,8,0,0,1,17,40.5,17,2,15,0,6,3,0,0.0,10,4,2024,6,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,12,0.07692307692307693,23,0,0,0
8,13,4,0,1,100,66.3,28,5,12,1,2,5,1,59.0,8,3,2025,3,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,25,0.038461538461538464,20,0,0,2
3,8,6,0,0,53,12.7,28,4,1,5,6,9,1,85.0,7,3,2023,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,17,0.0,16,1,0,1
1,4,2,0,1,61,36.4,25,8,7,8,1,2,1,53.0,7,3,2024,2,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,7,0.125,24,0,0,1
3,8,2,0,0,42,48.1,6,10,3,10,3,7,1,12.0,7,3,2023,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,13,0.0,26,0,0,1
2,4,2,0,0,54,3.8,9,16,0,6,2,3,0,0.0,1,1,2023,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,8,0.0,24,1,0,1
3,1,0,0,0,0,35.8,15,16,15,2,0,6,0,0.0,3,1,2025,6,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,4,0.0,33,0,0,0
7,15,4,1,1,90,59.4,26,13,6,4,3,7,1,86.0,6,2,2024,3,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,26,0.07407407407407407,26,0,0,2
0,0,0,0,0,6,0.6,20,10,0,7,6,7,1,38.0,3,1,2023,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0.0,23,1,0,0
6,8,3,0,1,50,36.4,14,6,4,10,2,4,1,67.0,3,1,2024,2,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,17,0.05555555555555555,22,0,0,1
3,5,2,0,0,55,27.2,26,10,3,3,5,8,0,0.0,5,2,2023,4,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,10,0.0,21,0,0,1
7,4,4,1,0,48,36.4,23,9,8,0,4,2,0,0.0,7,3,2023,2,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,15,0.0625,21,0,0,1
1,0,1,0,0,0,17.7,15,18,7,5,0,7,0,0.0,6,2,2024,6,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,2,0.0,30,1,0,0
6,5,2,1,0,54,37.1,7,18,4,5,7,10,0,0.0,5,2,2025,4,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,13,0.07142857142857142,34,0,0,1
5,12,4,1,1,56,43.6,6,11,15,9,4,3,0,0.0,3,1,2023,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,21,0.09090909090909091,39,0,0,1
2,4,2,0,0,35,25.8,14,11,13,7,0,7,1,22.0,11,4,2024,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,8,0.0,31,0,0,1
0,1,0,0,0,3,53.2,2,13,0,1,4,1,0,0.0,6,2,2025,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0.0,18,0,0,0
2,5,2,1,0,53,44.3,27,6,14,0,4,6,0,0.0,5,2,2023,6,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,9,0.1,24,0,0,1
3,4,3,1,0,3,28.5,16,16,10,5,7,7,0,0.0,2,1,2025,4,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,10,0.09090909090909091,38,0,0,0
3,2,1,0,0,74,41.9,10,19,10,6,7,2,0,0.0,6,2,2023,6,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,6,0.0,42,0,0,2
0,1,1,0,1,34,12.5,27,16,8,1,3,5,0,0.0,5,2,2023,6,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,2,0.3333333333333333,28,1,0,1
2,8,0,0,0,42,40.5,24,3,6,9,1,8,1,7.0,7,3,2024,4,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,10,0.0,19,0,0,1
8,7,3,1,0,84,36.4,22,10,5,0,0,10,1,75.0,7,3,2024,3,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,18,0.05263157894736842,15,0,0,2
5,2,1,1,1,40,32.9,3,19,3,0,1,9,0,0.0,6,2,2024,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,8,0.2222222222222222,23,0,0,1
5,6,3,0,0,63,42.2,2,0,7,4,7,2,1,16.0,5,2,2024,6,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,14,0.0,18,0,0,1
1,6,2,1,0,0,56.7,18,15,2,0,6,9,0,0.0,5,2,2024,6,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,9,0.1,23,0,0,0
2,0,1,1,0,17,36.4,5,18,10,2,0,2,0,0.0,8,3,2025,6,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,3,0.25,30,0,0,0
7,6,2,0,1,36,36.4,20,20,10,6,5,3,0,0.0,4,2,2025,2,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,15,0.0625,41,0,0,1
3,3,2,1,1,47,36.4,17,17,5,9,2,9,1,11.0,11,4,2023,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,8,0.2222222222222222,33,0,0,1
4,7,4,0,1,40,5.7,14,11,14,5,2,1,1,73.0,4,2,2025,5,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,15,0.0625,32,1,0,1
4,9,4,0,1,50,57.0,3,6,13,7,0,6,1,20.0,2,1,2024,5,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,17,0.05555555555555555,26,0,0,1
1,5,1,1,0,17,13.7,7,13,8,6,1,7,0,0.0,6,2,2023,5,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,7,0.125,28,1,0,0
4,3,3,0,0,43,36.4,21,5,3,0,6,2,0,0.0,1,1,2025,6,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,10,0.0,14,0,0,1
0,3,2,0,0,39,8.9,2,8,7,9,1,7,0,0.0,12,4,2023,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,5,0.0,25,1,0,1
6,6,2,1,0,48,15.8,5,17,12,8,5,7,0,0.0,9,3,2024,3,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,14,0.06666666666666667,42,1,0,1
1,0,0,0,0,0,39.5,9,15,6,10,2,6,0,0.0,1,1,2024,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0.0,33,0,0,0
3,3,1,1,0,46,36.4,16,5,10,1,1,8,1,58.0,10,4,2025,3,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,7,0.125,17,0,0,1
9,8,0,0,1,52,44.3,23,17,13,0,2,3,1,31.0,10,4,2024,5,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,17,0.05555555555555555,32,0,0,1
4,5,0,0,1,8,43.9,14,13,15,5,5,4,0,0.0,7,3,2023,5,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,9,0.1,38,0,0,0
6,1,4,0,0,53,12.6,6,20,9,1,7,8,1,55.0,7,3,2024,6,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,11,0.0,37,1,0,1
0,6,2,1,0,63,36.4,22,5,1,1,5,2,0,0.0,5,2,2024,4,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,8,0.1111111111111111,12,0,0,1
5,6,3,1,1,46,15.1,21,7,12,4,6,4,0,0.0,2,1,2025,4,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,14,0.13333333333333333,29,1,0,1
3,8,3,0,1,63,37.8,10,1,11,2,6,7,1,45.0,12,4,2023,6,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,14,0.06666666666666667,20,0,0,1
0,3,2,0,0,6,36.4,21,8,13,5,2,5,0,0.0,4,2,2023,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,5,0.0,28,0,0,0
7,3,1,0,0,28,9.5,26,1,8,0,6,3,1,12.0,10,4,2024,5,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,11,0.0,15,1,0,0
10,4,2,1,1,91,31.4,10,5,8,2,3,1,1,21.0,3,1,2025,6,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,16,0.11764705882352941,18,0,0,2
1,0,0,0,0,27,61.3,1,2,5,1,2,1,0,0.0,10,4,2023,6,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0.0,10,0,0,0
2,2,0,0,0,0,44.3,19,17,10,10,7,9,0,0.0,5,2,2025,5,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,4,0.0,44,0,0,0
7,8,3,0,1,69,43.6,15,7,14,2,6,4,1,42.0,10,4,2023,5,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,18,0.05263157894736842,29,0,0,2
6,6,1,1,1,25,52.6,3,9,12,5,3,10,0,0.0,10,4,2023,3,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,13,0.14285714285714285,29,0,0,0
4,5,3,0,1,47,57.2,17,13,14,7,4,5,1,75.0,3,1,2025,3,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,12,0.07692307692307693,38,0,0,1
8,11,3,1,0,50,36.5,8,6,15,3,1,7,1,43.0,8,3,2024,3,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,22,0.043478260869565216,25,0,0,1
0,1,1,1,0,41,36.4,21,14,9,10,6,6,0,0.0,7,3,2023,2,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,2,0.3333333333333333,39,0,0,1
8,5,5,0,0,40,36.4,3,10,9,7,2,2,1,27.0,12,4,2023,4,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,18,0.0,28,0,0,1
0,4,4,1,0,57,36.4,13,6,7,4,6,6,1,79.0,5,2,2023,3,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,8,0.1111111111111111,23,0,0,1
0,2,2,1,0,0,65.9,14,11,13,9,5,6,1,35.0,2,1,2025,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,4,0.2,38,0,0,0
0,0,0,0,0,45,36.4,30,5,4,10,0,6,1,28.0,9,3,2024,5,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,19,0,1,1
2,4,0,0,0,18,31.7,22,7,14,3,7,1,0,0.0,9,3,2025,5,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,6,0.0,31,0,0,0
5,9,5,1,0,31,1.0,8,9,0,2,3,9,0,0.0,1,1,2023,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,19,0.05,14,1,0,0
0,0,2,0,0,0,20.5,15,16,13,7,5,6,0,0.0,11,4,2025,3,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,2,0.0,41,1,0,0
3,2,2,1,1,0,21.0,9,17,4,3,4,3,0,0.0,4,2,2025,4,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,7,0.25,28,1,0,0
9,9,3,1,1,35,47.8,12,16,10,4,2,10,1,90.0,8,3,2024,5,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,21,0.09090909090909091,32,0,0,1
1,1,0,0,1,1,36.4,25,2,14,5,5,2,0,0.0,12,4,2023,4,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,2,0.3333333333333333,26,0,0,0
5,3,2,0,0,0,48.0,1,10,15,7,6,7,0,0.0,8,3,2023,5,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,10,0.0,38,0,0,0
3,8,2,0,0,11,60.1,9,12,15,10,2,2,0,0.0,1,1,2023,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,13,0.0,39,0,0,0
2,11,2,1,1,19,15.7,21,13,5,5,5,5,1,34.0,10,4,2024,5,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,15,0.125,28,1,0,0
0,4,0,0,1,7,57.8,18,20,1,5,4,4,0,0.0,1,1,2024,3,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,4,0.2,30,0,0,0
2,0,2,0,0,5,1.1,17,0,4,9,7,3,1,68.0,12,4,2025,5,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,4,0.0,20,1,0,0
4,11,0,0,1,59,36.4,22,3,13,9,2,1,1,31.0,5,2,2024,6,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,15,0.0625,27,0,0,1
4,1,3,1,0,37,36.4,18,7,1,4,5,6,1,51.0,8,3,2023,5,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,8,0.1111111111111111,17,0,0,1
1,5,0,0,0,21,36.4,14,6,14,0,7,3,1,10.0,3,1,2025,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,6,0.0,27,0,0,0
7,11,1,0,0,50,36.4,5,16,14,2,2,1,0,0.0,8,3,2025,4,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,19,0.0,34,0,0,1
8,8,3,1,0,36,36.4,15,5,4,8,6,3,1,28.0,2,1,2024,3,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,19,0.05,23,0,0,1
0,5,3,1,0,2,71.5,28,13,2,3,1,2,1,39.0,3,1,2024,4,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,8,0.1111111111111111,19,0,0,0
5,3,1,0,0,38,67.7,25,12,6,3,0,2,0,0.0,7,3,2025,6,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,9,0.0,21,0,0,1
3,3,2,1,0,28,37.3,21,7,0,8,6,5,0,0.0,4,2,2023,3,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,8,0.1111111111111111,21,0,0,0
4,9,1,1,1,51,65.5,6,2,13,8,6,2,0,0.0,12,4,2023,2,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,14,0.13333333333333333,29,0,0,1
3,7,0,0,1,1,30.6,2,16,8,10,2,3,0,0.0,4,2,2024,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,10,0.09090909090909091,36,0,0,0
2,0,1,0,0,0,48.1,1,12,5,4,5,9,1,76.0,3,1,2024,4,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,3,0.0,26,0,0,0
0,4,2,0,1,1,70.7,20,19,8,3,6,5,0,0.0,7,3,2024,2,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,6,0.14285714285714285,36,0,0,0
5,0,2,1,0,48,36.4,24,10,5,5,7,1,0,0.0,7,3,2024,3,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,7,0.125,27,0,0,1
8,8,4,0,1,42,36.4,4,13,1,5,6,5,0,0.0,7,3,2024,4,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,20,0.047619047619047616,25,0,0,1
5,6,5,1,0,40,40.3,20,11,13,8,5,1,1,56.0,9,3,2024,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,16,0.058823529411764705,37,0,0,1
0,1,0,0,0,38,8.2,4,20,0,3,6,7,0,0.0,11,4,2024,5,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0.0,29,1,0,1
0,0,2,1,0,0,44.8,19,20,10,5,4,9,0,0.0,9,3,2025,5,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,2,0.3333333333333333,39,0,0,0
5,7,2,1,1,59,26.4,23,1,3,0,6,4,0,0.0,1,1,2024,2,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,14,0.13333333333333333,10,0,0,1
6,10,2,0,1,47,5.1,14,1,6,10,4,7,0,0.0,1,1,2023,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,18,0.05263157894736842,21,1,0,1
0,1,3,0,0,3,71.5,13,4,14,7,1,9,0,0.0,5,2,2024,5,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,4,0.0,26,0,0,0
2,7,3,0,1,8,59.6,8,18,2,1,6,4,0,0.0,9,3,2024,6,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,12,0.07692307692307693,27,0,0,0
2,6,0,0,1,11,6.8,26,5,10,9,1,4,0,0.0,10,4,2023,4,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,8,0.1111111111111111,25,1,0,0
